,year,month,day,level_3,Title,Date,Price
1286,2017,5,22,Title,"Brazil coffee harvest advances through rains ICE US Review: Coffee rises with Brazilian real, technicals ",5/22/17,1.306
1287,2017,5,23,Title,Portuguese coffee roasters create new label EU grants protected status to coffee from Indonesia ,5/23/17,1.3025
1288,2017,5,24,Title,Guatemalan coffee crop seen falling again ICE US Review: Sugar corrects lower ,5/24/17,1.2855
1289,2017,5,25,Title,First Indonesian product given GI status on EU market Weekly Review: Canola values dragged down by soy losses  ICE US Review: Cocoa drops sharply ,5/25/17,1.293
1290,2017,5,26,Title,ICE US Review: Cocoa continues lower ,5/26/17,1.312
1291,2017,5,30,Title,Indonesian coffee given GI status on EU market Ugandan coffee exports slightly lower  ICE US Review: Cocoa corrects higher ,5/30/17,1.321
1292,2017,5,31,Title,"ICO sees world coffee shipments lower Two new Welsh, one French GI now protected in EU ICE US Review: Sugar futures weaker  ",5/31/17,1.2935
1293,2017,6,1,Title,Weekly Review: Sugar hits over a year lows  ICE US Review: Sugar slides further  ,6/1/17,1.277
1294,2017,6,2,Title,"EU, China aim to protect 200 GIs on each other’s markets ",6/2/17,1.2555
1295,2017,6,5,Title,Central American coffee exports surge ,6/5/17,1.2845
1296,2017,6,6,Title,"AGgregator: June 6, 2017 ICE Review: Arabica futures rise as speculators cover shorts ",6/6/17,1.2555
1297,2017,6,7,Title,Colombia coffee production falls 22.5%  ICE Review: Arabica futures drop sharply ,6/7/17,1.2575
1298,2017,6,8,Title,ICE Review: Arabica rises on Brazilian weather  Weekly Review: Coffee and sugar trade at 1-year lows ,6/8/17,1.2635
1299,2017,6,9,Title,"AGgregator: June 9, 2017 Brazilian coffee crop hindered by wet weather  Vietnamese coffee exports fall 24.2% Futures Review: Coffee posts modest gains ",6/9/17,1.2885
1300,2017,6,12,Title,Futures Review: Arabica consolidates above recent one-year low  ,6/12/17,1.298
1301,2017,6,13,Title,Vietnamese coffee exporters face supply squeeze Futures Review: July and September spreading fuels arabica trade ,6/13/17,1.2865
1302,2017,6,14,Title,Futures Review: Coffee futures settle lower  ,6/14/17,1.2775
1303,2017,6,15,Title,Brazil coffee exports fell slightly year-on-year Futures Review: Arabica futures hit one-year low  Weekly Review: Sugar values hit new lows  ,6/15/17,1.2805
1304,2017,6,16,Title,US green coffee stocks rise Futures Review: Robusta futures rise to two-month high ,6/16/17,1.2595
1305,2017,6,19,Title,Global coffee stocks to dip to 6-year low: USDA  Futures Review: Arabica futures extend rally to two-month high  ,6/19/17,1.266
1306,2017,6,20,Title,Brazil coffee prices remain steady as farmers hold back supplies Futures Review: Robusta futures settle lower  ,6/20/17,1.246
1307,2017,6,21,Title,"EU green coffee stocks 3.5% lower year-on-year Futures Review: Arabica coffee at 1-year low, Robusta falls below 2-month high ",6/21/17,1.2205
1308,2017,6,22,Title,Futures Review: Arabica beans hit 13-month low  Weekly Review: Wheat bears finally kept at bay? ,6/22/17,1.165
1309,2017,6,23,Title,Uganda coffee exports rise 42%  Futures Review: Arabica futures sink to 16-month low  ,6/23/17,1.23
1310,2017,6,26,Title,Brazilian coffee farmers await higher prices  EU to raise mercury contamination limits for foods Futures Review: Arabica futures rally on short covering  ,6/26/17,1.245
1311,2017,6,27,Title,EU to raise mercury contamination limits for foods Peruvian government plan to boost coffee exports  Futures Review: Arabica coffee recovery continues  ,6/27/17,1.253
1312,2017,6,28,Title,Looming coffee shortage to boost futures Futures Review: Weaker dollar supports Arabica prices ,6/28/17,1.244
1313,2017,6,29,Title,Futures Review: Coffee futures settle mixed Weekly Review: Canadian canola drops to 9-month low ,6/29/17,1.2635
1314,2017,6,30,Title,Negative mood drives Brazilian coffee prices lower  Futures Review: Coffee futures rise on technical buying ,6/30/17,1.257
1315,2017,7,3,Title,ICO Coffee exports rose by 8.8%  Futures Review: Robusta futures rallied ahead of first notice day  ,7/3/17,1.277
1316,2017,7,4,Title,Central American coffee exports mixed in June Futures Review: Robusta futures settle mixed in low volume ,7/4/17,1.277
1317,2017,7,5,Title,Brazilian coffee exports decline by 7.7% Futures Review: Robusta coffee futures settle higher  ,7/5/17,1.3
1318,2017,7,6,Title,Colombian coffee production falls by 9.4%  Weekly Review: Wheat futures approach 2-year high  Futures Review: Arabica coffee climbs to three-week high ,7/6/17,1.291
1319,2017,7,7,Title,Futures Review: Coffee futures end with slight losses  ,7/7/17,1.289
1320,2017,8,7,Title,Indonesia to trade palm oil for Russian Sukhoi jets   ,8/7/17,1.4205
1321,2017,8,8,Title,Indonesia targets second-largest coffee producer spot Futures Review: Arabica climbs to fresh 3½-month high ,8/8/17,1.463
1322,2017,8,9,Title,Vietnam coffee exports fall 27.9%  Futures Review: Arabica coffee hits 4½-month high ,8/9/17,1.4615
1323,2017,8,10,Title,Brazilian robusta trade stays limp as harvest ends Futures Review: Arabica consolidates just below 4½-month high ,8/10/17,1.42
1324,2017,8,11,Title,Weekly Review: Mixed signals for coffee Futures Review: Coffee continues to correct lower from recent highs ,8/11/17,1.4385
1325,2017,8,14,Title,Grains business helps drive Olam’s profit growth Futures Review: Coffee futures rebound ,8/14/17,1.405
1326,2017,8,15,Title,Brazilian coffee exports see annual drop  Futures Review: Coffee prices slump ,8/15/17,1.3555
1327,2017,8,16,Title,US green coffee stocks hit new historical high Futures Review: Robusta hits 7-week low ,8/16/17,1.345
1328,2017,8,17,Title,Indonesia projects strong growth in Malaysian coffee exports Futures Review: Robusta futures hit lowest since late June ,8/17/17,1.3205
1329,2017,8,18,Title,Weekly Review: Arabica coffee slips by 10% World coffee production estimate rises on better Indonesian prospects Futures Review: Arabica settles at 1-month low ,8/18/17,1.317
1330,2017,8,21,Title,Brazil's current coffee harvest almost complete  Futures Review: Arabica coffee falls to 5-week low on fund-selling ,8/21/17,1.3015
1331,2017,8,22,Title,Futures Review: Arabica coffee hits fresh low ,8/22/17,1.291
1332,2017,8,23,Title,Ugandan coffee exports rise by 59%  Futures Review: Arabica hits 5-week low ,8/23/17,1.287
1333,2017,8,24,Title,Brazil 10-year forecast: Coffee exports to grow by 31.5% Futures Review: Arabica coffee hits 6-week low ,8/24/17,1.279
1334,2017,8,25,Title,Weekly Review: Will Robusta coffee strength help stabilize Arabica?   Peruvian coffee harvest to rise 13%  Futures Review: Arabica coffee sinks to six-week low ,8/25/17,1.314
1335,2017,8,28,Title,"Futures Review: Arabica coffee prices jump on short-covering, weaker dollar ",8/28/17,1.3135
1336,2017,8,29,Title,Futures Review: Arabica futures settle slightly lower ,8/29/17,1.2865
1337,2017,8,30,Title,Indian coffee output could hit 8-year low in 2017/18 Futures Review: Robusta and arabica decline amid unchanged fundamentals ,8/30/17,1.282
1338,2017,8,31,Title,"Indonesia's Lampung coffee output projected to shrink on heavy rainfall Futures Review: Stronger dollar, good weather pressure coffee prices ",8/31/17,1.2935
1339,2017,9,1,Title,Weekly Review: Coffee sees a half-hearted rally    World coffee exports rise 11% in July 2017 Futures Review: Coffee futures settle narrowly mixed ,9/1/17,1.2905
1340,2017,9,4,Title,Brazil green coffee exports decline by 9.5% Costa Rica coffee exports fall 17% Honduran coffee exports almost double in August Futures Review - Coffee futures settle lower ,9/4/17,1.2905
1341,2017,9,5,Title,Colombian coffee production rises 8.8%  Futures Review: Robusta drops to 2½-month low ,9/5/17,1.2785
1342,2017,9,6,Title,Brazil coffee prices descend week-on-week Futures Review: Robusta coffee hits over 3-month low ,9/6/17,1.279
1343,2017,9,7,Title,Indonesian coffee exports and cocoa imports rise Futures Review: November Robusta contract hits fresh 3-month low ,9/7/17,1.2915
1344,2017,9,8,Title,The big trendsetter - why Anuga is so important for new products Weekly Review: New lows for robusta coffee     Futures Review: Coffee futures settle slightly higher  ,9/8/17,1.3065
1345,2017,9,11,Title,Vietnam coffee exports fall below 1.6 mln bags Futures Review: Weaker dollar pressures coffee prices ,9/11/17,1.3185
1346,2017,9,12,Title,Brazil coffee exports decline 21.4% y-o-y Futures Review: Brazil crop concerns drive Arabica higher  ,9/12/17,1.3505
1347,2017,9,13,Title,“Ecuadorian coffee has the lowest productivity in the world” Futures Review: Arabica near 1-month high ,9/13/17,1.3785
1348,2017,9,14,Title,Futures Review: Arabica coffee hits one-month high ,9/14/17,1.3765
1349,2017,9,15,Title,Weekly Review: Coffee market finally bottoming out?    Brazil sold 44% of 2017/18 coffee crop  Futures Review: Arabica settled weaker after touching fresh 1-month high ,9/15/17,1.414
1350,2017,9,18,Title,US green coffee stocks fall for first time in 2017 Futures Review: Arabica hits new 1-month high ,9/18/17,1.4035
1351,2017,9,19,Title,Peruvian coffee output may see 38% increase Futures Review: Arabica coffee hit 5-week high ,9/19/17,1.3535
1352,2017,9,20,Title,Brazil's expected 2018 coffee crop upturn slashed 20% Arabica coffee retreats from 5-week high ,9/20/17,1.3655
1353,2017,9,21,Title,Futures Review: Concern over Brazil crop lends coffee price support ,9/21/17,1.35
1354,2017,9,22,Title,Weekly Review: Jittery coffee awaits clearer Brazilian crop picture    Brazil - Conab cuts 2017/18 coffee production estimate Uganda - August 2017 coffee exports rose 44% y/y Futures Review - Arabica coffee prices slip as sellers return ,9/22/17,1.3445
1355,2017,9,25,Title,ERS: Home-brewed coffee costs Futures Review - Expected rains in Brazil pressure coffee futures prices ,9/25/17,1.3155
1356,2017,9,26,Title,ICO - Low prices endanger future supply Futures Review - Arabica futures suffer further losses ,9/26/17,1.3225
1357,2017,9,27,Title,China delays new food safety laws – but few people knew Brazil domestic coffee consumption seen rising by 3.5%: group  Futures Review: Arabica coffee futures rebound after hitting two-week low ,9/27/17,1.2935
1358,2017,9,28,Title,Futures Review: Arabica coffee slips on Brazil rain forecast ,9/28/17,1.285
1359,2017,9,29,Title,Weekly Review: Coffee still pivots on Brazilian crop speculation     Honduras expects coffee exports to rise 7%  Futures Review: Coffee posts fractional losses on speculative selling ,9/29/17,1.2805
1360,2017,10,2,Title,Indonesian coffee exports fell by 28%  Futures Review: Coffee contracts settle mixed ,10/2/17,1.272
1361,2017,10,3,Title,Brazilian rains only limit coffee crop losses  Futures Review: Coffee drops to over 2-month low ,10/3/17,1.2545
1362,2017,10,4,Title,Colombia coffee production at 24-year high Futures Review: Rains prompt decline in Arabica coffee  ,10/4/17,1.2515
1363,2017,10,5,Title,India expects 12.3% increase in coffee output Futures Review: Arabica coffee futures hit 3-month low ,10/5/17,1.272
1364,2017,10,6,Title,"Ivory Coast - Coffee exports fall in August 2017  World coffee exports fall 8.4% in August Central American coffee exports show mixed activity  Futures Review: Arabica futures end up, robusta futures down ",10/6/17,1.3
1365,2017,10,9,Title,Futures Review: Dry Brazil weather and tight Vietnam supplies boost coffee  ,10/9/17,1.3095
1366,2017,10,10,Title,Vietnam coffee exports fall 15%  Futures Review: Dry Brazil forecast boosts Arabica ,10/10/17,1.31
1367,2017,10,11,Title,Brazil coffee exports declined 24% y-o-y  Futures Review: Arabica hits 2-week high ,10/11/17,1.268
1368,2017,10,12,Title,Futures Review: Arabica coffee drop by more than 3% ,10/12/17,1.2635
1369,2017,10,13,Title,"Weekly Review: Coffee market activity varies  Futures Review: Arabica falls, robusta rises ",10/13/17,1.2645
1370,2017,10,16,Title,Coffee importers' stocks grow to 8-year high  Futures Review: Robusta edges up on Vietnam rain ,10/16/17,1.2375
1371,2017,10,17,Title,US green coffee stocks fall in September Futures Review: Arabica drops to near 4-month low  ,10/17/17,1.2415
1372,2017,10,18,Title,Brazilian crop progress stalls coffee prices Futures Review: Arabica coffee bounces up from 3½-month low ,10/18/17,1.243
1373,2017,10,19,Title,Promote your business in the IEG Vu Global Outlook 2018 Mexico coffee output may rise by 11% in 2017/18 Futures Review: Arabica coffee still rebounding   ,10/19/17,1.2685
1374,2017,10,20,Title,Weekly Review: Coffee still focused on weather       Futures Review: Weathers drives up coffee market  ,10/20/17,1.2525
1375,2017,10,23,Title,El Salvador coffee exports climb by 5.8% Futures Review: Arabica coffee slips on Brazil rain forecast ,10/23/17,1.2435
1376,2017,10,24,Title,Futures Review: World coffee futures drift lower ,10/24/17,1.232
1377,2017,10,25,Title,Futures Review: Rains in Brazil cut arabica prices ,10/25/17,1.241
1378,2017,10,26,Title,Brazilian differentiated coffee exports dip by 25% y-o-y Futures Review: Arabica coffee rebounds from June lows ,10/26/17,1.2455
1379,2017,10,27,Title,Weekly Review: Limited impact from Brazil coffee export slowdown  Futures Review: Arabica coffee shrugs off weaker Brazilian real ,10/27/17,1.266
1380,2017,10,30,Title,Futures Review: Arabica coffee firms in higher volumes ,10/30/17,1.259
1381,2017,10,31,Title,Futures Review: Coffee still falling after hitting 5-month low US surpasses Germany as main Kenyan coffee importer ,10/31/17,1.251
1382,2017,11,1,Title,Ugandan coffee exports rise by 63.6% in September  Indonesia coffee exports fell by 28% in October Futures Review: Robusta coffee hits fresh five-month low Global coffee exports climb to record high ,11/1/17,1.2295
1383,2017,11,2,Title,India - Karnataka planters say official 2017-18 coffee outlook is too high  Honduras - October coffee exports fell by 4.3 percent  Costa Rica - October coffee exports decline by 55% on the year  Brazil - October green coffee exports fall to 2.644 mln bags Futures Review - Vietnamese harvest cuts robusta futures prices ,11/2/17,1.264
1384,2017,11,3,Title,Weekly Review: Robusta coffee at multi-month low Futures Review - Coffee futures rebound  ,11/3/17,1.2395
1385,2017,11,6,Title,Nestlé buys US cold-brew coffee company Colombia - Coffee output declines by 23% in October 2017   Futures Review - Coffee futures decline ,11/6/17,1.2555
1386,2017,11,7,Title,Futures Review - Robusta futures unscathed from typhoon in Vietnam ,11/7/17,1.247
1387,2017,11,8,Title,Global coffee output estimate rises Futures Review: Robusta futures hit 14-month low ,11/8/17,1.2575
1388,2017,11,9,Title,Vietnam coffee exports fall 22.1%  Futures Review: January Robusta coffee hits contract low ,11/9/17,1.298
1389,2017,11,10,Title,Weekly Review: Coffee supply seems better than expected Brazilian coffee exports at 4-year low Futures Review: Coffee futures post modest gains ,11/10/17,1.309
1390,2017,11,13,Title,EU green coffee stocks fell in September Futures Review: Slow pace of Brazilian exports supports Arabica  ,11/13/17,1.3075
1391,2017,11,14,Title,Futures Review: Arabica settle mixed on position rolling ,11/14/17,1.3045
1392,2017,11,15,Title,Olam sees strong growth in profit Brazil coffee prices see slight weekly decrease  Futures Review: Rebound in Robusta coffee continues   ,11/15/17,1.301
